Date,DJX,SPX,HKX,NKX,DAX,UKX
01/24/03,8131.01,861.4,9460.6,8731.65,2717.82,3603.7
01/27/03,7989.56,847.48,9298.67,8609.47,2643.8,3480.8
01/28/03,8088.84,858.54,9325.6,8525.39,2671.36,3490
01/29/03,8110.71,864.36,9240.79,8331.08,2706.57,3483.8
01/30/03,7945.13,844.61,9258.95,8316.81,2693.78,3578.7
01/31/03,8053.81,855.7,9258.95,8339.94,2747.83,3567.4
3/2/03,8109.82,860.32,9258.95,8500.79,2751.99,3689.4
4/2/03,8013.29,848.2,9252.71,8484.9,2632.98,3590.1
5/2/03,7985.18,843.59,9180.47,8549.85,2725.88,3678.7
6/2/03,7929.3,838.15,9126.15,8484.19,2649,3597
7/2/03,7864.23,829.69,9150.95,8448.16,2569.34,3599.2
10/2/03,7920.11,835.97,9232.14,8484.93,2586.09,3579.1
11/2/03,7843.11,829.2,9194.91,8484.93,2627,3669.2
12/2/03,7758.17,818.68,9314.9,8664.17,2571.25,3616.1
02/13/03,7749.87,817.37,9173.43,8599.66,2555.27,3610.8
02/14/03,7908.8,834.89,9201.76,8701.92,2674.46,3611.9
02/17/03,7908.8,834.89,9383.68,8771.89,2708.97,3692.4
02/18/03,8041.15,851.17,9397.05,8692.97,2740.14,3729.5
02/19/03,8000.6,845.13,9427.63,8678.44,2624.65,3658.3
02/20/03,7914.96,837.1,9390.48,8650.92,2591.26,3687.2
02/21/03,8018.11,848.17,9250.86,8513.54,2648.87,3727.1
02/24/03,7858.24,832.58,9239.47,8564.95,2571.35,3701.8
02/25/03,7909.5,838.57,9148.48,8360.49,2485.5,3621.5
02/26/03,7806.98,827.55,9116.28,8356.81,2450.2,3593.3
02/27/03,7884.99,837.28,9134.24,8359.38,2513.22,3569.9
02/28/03,7891.08,841.15,9122.66,8363.04,2547.05,3655.6
3/3/03,7837.86,834.81,9268.77,8490.4,2549.65,3684.7
4/3/03,7704.87,821.99,9181.89,8480.22,2501.03,3625.3
5/3/03,7775.6,829.85,9109.18,8472.62,2498.02,3563.5
6/3/03,7673.99,822.1,8962.26,8369.15,2437.51,3555.4
7/3/03,7740.03,828.89,8907.1,8144.12,2431.66,3491.6
10/3/03,7568.18,807.48,8861.87,8042.26,2329.04,3436
11/3/03,7524.06,800.73,8859.93,7862.43,2305.3,3452.7
12/3/03,7552.07,804.19,8874.99,7943.04,2202.96,3287
03/13/03,7821.75,831.9,8787.45,7868.56,2354.31,3486.9
03/14/03,7859.71,833.27,8956.17,8002.69,2403.19,3601.8
03/17/03,8141.92,862.79,8804.16,7871.64,2487.12,3722.3
03/18/03,8194.23,866.45,9041.51,7954.46,2584.61,3747.3
03/19/03,8265.45,874.02,9158.59,8051.04,2615.22,3765.4
03/20/03,8286.6,875.67,9194.56,8195.05,2604.85,3765.7
03/21/03,8521.97,895.79,9179.19,8195.05,2715.06,3861.1
03/24/03,8214.68,864.23,9108.45,8435.07,2548.37,3743.3
03/25/03,8280.23,874.74,9062.15,8238.76,2636.1,3762
03/26/03,8229.88,869.95,9047.09,8351.92,2579.33,3793.1
03/27/03,8201.45,868.52,8872.32,8368.67,2584.05,3729.1
03/28/03,8145.77,863.5,8863.36,8280.16,2520.84,3708.5
03/31/03,7992.13,848.18,8634.45,7972.71,2423.87,3613.3
1/4/03,8069.86,858.48,8596.89,7986.72,2450.19,3684.8
2/4/03,8285.06,880.9,8706.19,8069.85,2589.35,3753.4
3/4/03,8240.38,876.45,8648.16,8017.75,2569.81,3771.1
4/4/03,8277.15,878.85,8822.45,8074.12,2654.07,3814.4
7/4/03,8300.41,879.93,8962.21,8249.98,2808.94,3935.8
8/4/03,8298.92,878.29,8806.66,8131.41,2767.79,3868.8
9/4/03,8197.94,865.99,8636.85,8057.61,2734.1,3861.4
10/4/03,8221.33,871.58,8625.72,7980.12,2697.1,3803.3
11/4/03,8203.41,868.3,8645.65,7816.49,2733.95,3808.1
04/14/03,8351.1,885.23,8533.55,7752.1,2776.78,3849.4
04/15/03,8402.36,890.81,8632.1,7838.83,2834.12,3916.8
04/16/03,8257.61,879.91,8675.14,7879.49,2824.68,3854.9
04/17/03,8337.65,893.58,8579.14,7821.9,2899.78,3889.2
04/18/03,8337.65,893.58,8579.14,7874.51,2899.78,3889.2
04/21/03,8328.9,892.01,8579.14,7969.08,2899.78,3889.2
04/22/03,8484.99,911.37,8571.91,7790.46,2960.96,3917.7
04/23/03,8515.66,919.02,8519.6,7793.38,2974.4,3966.5
04/24/03,8440.04,911.43,8442.11,7854.57,2891.62,3899
04/25/03,8306.35,898.81,8409.01,7699.5,2838.23,3870.2
04/28/03,8471.61,914.84,8435.04,7607.88,2953.92,3940.3
04/29/03,8502.99,917.84,8744.22,7607.88,2908.96,3927.8
04/30/03,8480.09,916.92,8717.22,7831.42,2942.04,3926
1/5/03,8454.25,916.3,8717.22,7863.29,2942.04,3880.1
2/5/03,8582.68,930.08,8808.18,7907.19,2986,3952.6
5/5/03,8531.57,926.55,8916.49,7907.19,3013.04,3952.6
6/5/03,8588.36,934.39,8889.22,8083.56,3066.95,4006.4
7/5/03,8560.63,929.62,8901.05,8109.77,3005.64,3992.9
8/5/03,8491.22,920.27,8901.05,8031.55,2886.08,3928.9
9/5/03,8604.6,933.41,9084.16,8152.16,2956.59,3969.4
12/5/03,8726.73,945.11,9155.57,8221.12,2937.26,3987.4
05/13/03,8679.25,942.3,9119.04,8190.26,2909.95,3999.9
05/14/03,8647.82,939.28,9103.69,8244.91,2926.03,3975
05/15/03,8713.14,946.67,9126.07,8123.4,2989.38,4011.1
05/16/03,8678.97,944.3,9093.18,8117.29,2989.08,4049
05/19/03,8493.39,920.77,9087.37,8039.13,2850.68,3941.3
05/20/03,8491.36,919.73,9050.4,8059.48,2838.93,3971.6
05/21/03,8516.43,923.42,9059.8,8018.51,2827.25,3936.4
05/22/03,8594.02,931.87,9131.49,8051.66,2865.21,3990.4
05/23/03,8601.38,933.22,9303.73,8184.76,2822.83,3979.8
05/26/03,8601.38,933.22,9492.71,8227.32,2828.28,3979.8
05/27/03,8781.35,951.48,9420.81,8120.24,2873.6,3992.4
05/28/03,8793.12,953.22,9510.62,8234.18,2919.54,4071.9
05/29/03,8711.18,949.64,9508.55,8375.36,2906.71,4083.6
05/30/03,8850.26,963.59,9487.38,8424.51,2982.68,4048.1
2/6/03,8897.81,967,9637.53,8547.17,3064.56,4129.3
3/6/03,8922.95,971.56,9662.82,8564.49,3026.82,4115.7
4/6/03,9038.98,986.24,9662.82,8557.86,3080.02,4126.6
5/6/03,9041.3,990.14,9639.01,8657.23,3039.76,4104.3
6/6/03,9062.79,987.76,9694.63,8785.87,3127.46,4150.8
9/6/03,8980,975.93,9733.51,8822.73,3094.76,4129.1
10/6/03,9054.89,984.84,9703.72,8789.09,3140.34,4113
11/6/03,9183.22,997.48,9662.06,8890.3,3178.15,4150.1
12/6/03,9196.55,998.51,9736.84,8918.6,3219.47,4161.3
06/13/03,9117.12,988.61,9855.64,8980.64,3168.71,4134.1
06/16/03,9318.96,1010.74,9862.28,8839.83,3264.5,4152.9
06/17/03,9323.02,1011.66,10030.37,9033,3286.48,4190.4
06/18/03,9293.8,1010.09,9970.3,9092.97,3304.15,4207
06/19/03,9179.53,994.7,9980.11,9110.51,3247.11,4131.5
06/20/03,9200.75,995.69,9930.31,9120.39,3238.98,4160.1
06/23/03,9072.95,981.64,9734.29,9137.14,3186.39,4087.9
06/24/03,9109.85,983.45,9629.35,8919.26,3217.34,4060.9
06/25/03,9011.53,975.32,9628.99,8932.26,3198.82,4067.9
06/26/03,9079.04,985.82,9606.11,8923.41,3241.22,4041.7
06/27/03,8989.05,976.22,9657.21,9104.06,3224.66,4067.8
06/30/03,8985.44,974.5,9577.12,9083.11,3220.58,4031.2
1/7/03,9040.95,982.32,9577.12,9278.49,3146.55,3963.9
2/7/03,9142.84,993.75,9602.62,9592.24,3241.04,4006.9
3/7/03,9070.21,985.7,9646.1,9624.8,3241.92,4024.8
4/7/03,9070.21,985.7,9636.81,9547.73,3239.61,4021.5
7/7/03,9216.79,1004.42,9892.4,9795.16,3332.87,4074.8
8/7/03,9223.09,1007.84,9992.87,9898.72,3344.46,4073.6
9/7/03,9156.21,1002.21,10027.41,9990.95,3322.43,4054.7
10/7/03,9036.04,988.7,9983.31,9955.62,3269.84,4028.8
11/7/03,9119.59,998.14,9911.5,9635.35,3326.51,4058.1
07/14/03,9177.15,1003.86,10122.4,9755.63,3396.07,4127.6
07/15/03,9128.97,1000.42,10135.55,9751,3384.69,4102.5
07/16/03,9094.59,994,10207.17,9735.97,3387.64,4077.1
07/17/03,9050.82,981.73,10096.72,9498.86,3330.68,4056.6
07/18/03,9188.15,993.32,10140.84,9527.73,3366.71,4073.2
07/21/03,9096.69,978.8,10102.86,9527.73,3287,4044.3
07/22/03,9158.45,988.11,10008.71,9485.97,3318.15,4079.7
07/23/03,9194.24,988.61,9900.56,9615.34,3304.48,4086.5
07/24/03,9112.51,981.6,9923.14,9671,3374.82,4149.6
07/25/03,9284.57,998.68,9939.2,9648.01,3356.89,4131.2
07/28/03,9266.51,996.52,10134.88,9839.91,3417.77,4148.8
07/29/03,9204.46,989.28,10198.6,9834.31,3428.12,4137
07/30/03,9200.05,987.49,10121.22,9632.66,3429.03,4141.2
07/31/03,9233.8,990.31,10134.83,9563.21,3487.86,4157
1/8/03,9153.97,980.15,10248.6,9611.67,3438.89,4098.4
4/8/03,9186.04,982.82,10183.14,9452.79,3405.31,4100.1
5/8/03,9036.32,965.46,10177.38,9382.58,3438.36,4121
6/8/03,9061.74,967.08,9987.54,9323.91,3375.66,4070.4
7/8/03,9126.45,974.12,9958.05,9265.56,3331.89,4095.6
8/8/03,9191.09,977.59,9945.22,9327.53,3332.24,4147.8
11/8/03,9217.35,980.59,10093.54,9487.8,3339.58,4176.7
12/8/03,9310.06,990.35,10184.17,9564.81,3381.71,4185.6
08/13/03,9271.76,984.03,10301.47,9752.75,3398.89,4180.7
08/14/03,9310.56,990.51,10374.02,9913.47,3452.7,4237.8
08/15/03,9321.69,990.67,10424.56,9863.47,3443.93,4247.3
08/18/03,9412.45,999.74,10525.04,10032.97,3507.23,4272.1
08/19/03,9428.9,1002.35,10509.29,10174.1,3504.53,4250.8
08/20/03,9397.51,1000.3,10475.33,10292.06,3501.23,4217.4
08/21/03,9423.68,1003.27,10643.63,10362.69,3565.47,4223.5
08/22/03,9348.87,993.06,10760.73,10281.17,3549.05,4225.9
08/25/03,9317.64,993.71,10764.22,10276.64,3500.09,4225.9
08/26/03,9340.45,996.73,10753.93,10332.57,3455.48,4177.4
08/27/03,9333.79,996.79,10678.55,10308.99,3483.08,4206.4
08/28/03,9374.21,1002.84,10760.12,10225.22,3492.67,4198
08/29/03,9415.82,1008.01,10908.99,10343.55,3484.58,4161.1
1/9/03,9415.82,1008.01,10903.4,10670.18,3571.22,4204.4
2/9/03,9523.27,1021.99,10939.94,10690.08,3567.2,4204.4
3/9/03,9568.46,1026.27,11102.36,10715.69,3647.51,4262.1
4/9/03,9587.9,1027.97,11138.62,10646.95,3668.67,4248.8
5/9/03,9503.34,1021.39,11170.61,10650.77,3607.71,4257.2
8/9/03,9586.29,1031.64,11165.28,10683.76,3641.53,4292.1
9/9/03,9507.2,1023.17,11046.82,10922.04,3594.4,4263.9
10/9/03,9420.46,1010.92,10810.31,10856.32,3536.87,4252.1
11/9/03,9459.76,1016.42,10883.52,10546.33,3566.85,4242.2
12/9/03,9471.55,1018.63,10883.52,10712.81,3508.06,4237.8
09/15/03,9448.81,1014.81,10992.73,10712.81,3516.31,4260.9
09/16/03,9567.34,1029.32,11071.38,10887.03,3564.75,4299
09/17/03,9545.65,1025.97,11140.05,10990.11,3561.03,4293
09/18/03,9659.13,1039.58,11069.22,11033.32,3612.02,4314.7
09/19/03,9644.82,1036.3,10968.42,10938.42,3578.7,4257
09/22/03,9535.41,1022.82,10873.27,10475.1,3456.27,4228.2
09/23/03,9576.04,1029.03,10944.36,10475.1,3411.02,4221.7
09/24/03,9425.51,1009.38,11295.89,10502.29,3307.34,4236.4
09/25/03,9343.96,1003.27,11286.52,10310.04,3326.27,4202.2
09/26/03,9313.08,996.85,11290.15,10318.44,3324.85,4157.1
09/29/03,9380.24,1006.58,11141.28,10229.57,3323.38,4142.7
09/30/03,9275.06,995.97,11229.87,10219.05,3256.78,4091.3
1/10/03,9469.2,1018.22,11229.87,10361.24,3329.83,4169.2
2/10/03,9487.8,1020.24,11546.12,10593.53,3276.64,4209.1
3/10/03,9572.31,1029.85,11608.72,10709.29,3419,4274
6/10/03,9594.98,1034.35,11734.48,10740.14,3404.91,4270.1
7/10/03,9654.61,1039.25,11723.92,10820.33,3355.78,4272
8/10/03,9630.9,1033.78,11720.8,10542.2,3395.33,4268.6
9/10/03,9680.01,1038.73,11800.37,10531.44,3481.9,4313.9
10/10/03,9674.68,1038.06,11935.83,10786.04,3471.25,4311
10/13/03,9764.38,1045.35,11961.97,10786.04,3538.39,4362.3
10/14/03,9812.98,1049.48,11856.02,10966.43,3538.13,4334.1
10/15/03,9803.05,1046.76,12056.18,10899.95,3570.58,4368.8
10/16/03,9791.72,1050.07,12027.57,11025.15,3577.72,4339.7
10/17/03,9721.79,1039.32,12044.49,11037.89,3516.67,4344
10/20/03,9777.94,1044.68,12147.89,11161.71,3559.33,4347.5
10/21/03,9747.64,1046.03,12250.69,11031.52,3580.08,4352.3
10/22/03,9598.24,1030.36,12238.63,10889.62,3490.6,4285.6
10/23/03,9613.13,1033.77,11737.18,10335.16,3497.14,4240.2
10/24/03,9582.46,1028.91,11736.37,10335.7,3452.64,4239
10/27/03,9608.16,1031.13,11749.72,10454.12,3517.1,4251.3
10/28/03,9748.31,1046.79,12091.88,10561.01,3586.93,4272.9
10/29/03,9774.53,1048.11,12130.51,10739.22,3615.42,4265.7
10/30/03,9786.61,1046.94,12143.35,10695.56,3639.66,4300.9
10/31/03,9801.12,1050.71,12190.1,10559.59,3655.99,4287.6
3/11/03,9858.46,1059.02,12386.81,10559.59,3744.5,4332.6
4/11/03,9838.83,1053.25,12440.72,10847.97,3741.71,4330.3
5/11/03,9820.83,1051.81,12438.92,10837.54,3717.7,4303.4
6/11/03,9856.97,1058.05,12150.09,10552.3,3733.93,4324.2
7/11/03,9809.79,1053.21,12215.17,10628.98,3782.56,4376.9
10/11/03,9756.53,1047.11,12156.68,10504.54,3746.24,4341.8
11/11/03,9737.79,1046.57,12003.62,10207.04,3729.87,4345.1
12/11/03,9848.83,1058.56,11971.48,10226.22,3748.34,4371.2
11/13/03,9837.94,1058.41,12227.57,10337.67,3765.59,4373
11/14/03,9768.68,1050.35,12203.53,10167.06,3797.4,4397
11/17/03,9710.83,1043.63,11997.02,9786.83,3674.54,4338.9
11/18/03,9624.16,1034.15,12027.26,9897.05,3666.28,4354.7
11/19/03,9690.46,1042.44,11872.99,9614.6,3652.29,4327.4
11/20/03,9619.42,1033.65,11845.41,9865.7,3638.04,4308
11/21/03,9628.53,1035.28,11839.8,9852.83,3642.25,4319
11/24/03,9747.79,1052.08,11848.56,9852.83,3737.09,4382.4
11/25/03,9763.94,1053.89,12008.07,9960.2,3733.16,4388.7
11/26/03,9779.57,1058.45,12086.67,10144.83,3712.98,4370.3
11/27/03,9779.57,1058.45,12075.99,10163.38,3744.99,4361.1
11/28/03,9782.46,1058.2,12317.47,10100.57,3745.95,4342.6
1/12/03,9899.05,1070.12,12456.99,10403.27,3821.2,4410
2/12/03,9853.64,1066.62,12412.23,10410.15,3809.26,4378.9
3/12/03,9873.42,1064.73,12361.18,10326.39,3875.66,4392
4/12/03,9930.82,1069.72,12342.65,10429.99,3874.78,4378.2
5/12/03,9862.68,1061.5,12314.73,10373.46,3841.73,4367
8/12/03,9965.27,1069.3,12177.44,10045.34,3806.54,4359.8
9/12/03,9923.42,1060.18,12393.64,10124.28,3846.18,4379.6
10/12/03,9921.86,1059.05,12398.38,9910.56,3820.92,4335.4
11/12/03,10008.16,1071.21,12554.58,10075.14,3858.85,4331.3
12/12/03,10042.16,1074.14,12594.42,10169.66,3860.13,4347.6
12/15/03,10022.82,1068.04,12520.17,10490.77,3875.47,4348
12/16/03,10129.56,1075.13,12260.33,10271.6,3865.98,4333
12/17/03,10145.26,1076.48,12193.12,10092.64,3847.57,4354.2
12/18/03,10248.08,1089.18,12240.25,10104,3870.88,4397.3
12/19/03,10278.22,1088.67,12371.75,10284.54,3898.42,4412.3
12/22/03,10338,1092.94,12487.99,10372.51,3876.94,4424
12/23/03,10341.26,1096.02,12420.51,10372.51,3903.34,4440.9
12/24/03,10305.19,1094.04,12456.7,10371.27,3903.34,4444.7
12/25/03,10305.19,1094.04,12456.7,10365.35,3903.34,4444.7
12/26/03,10324.67,1095.89,12456.7,10417.41,3903.34,4444.7
12/29/03,10450,1109.48,12464.29,10500.62,3952.72,4457.5
12/30/03,10425.04,1109.64,12526.74,10676.64,3965.16,4470.4
12/31/03,10453.92,1111.92,12575.94,10676.64,3965.16,4476.9
1/1/04,10453.92,1111.92,12575.94,10676.64,3965.16,4476.9
2/1/04,10409.85,1108.48,12801.48,10676.64,4018.5,4510.2
5/1/04,10544.07,1122.22,13005.33,10825.17,4035.9,4513.3
6/1/04,10538.66,1123.67,13036.32,10813.99,4035.44,4505.2
7/1/04,10529.03,1126.33,13157.68,10757.82,4004.4,4473
8/1/04,10592.44,1131.92,13203.59,10837.65,4045.43,4494.2
9/1/04,10458.89,1121.86,13385.8,10965.05,4016.18,4466.3
12/1/04,10485.18,1127.23,13352.22,10965.05,3995.91,4449.6
01/13/04,10427.18,1121.22,13396.65,10849.68,3996.22,4440.1
01/14/04,10538.37,1130.52,13320.88,10863,4055.21,4461.4
01/15/04,10553.85,1132.05,13249.81,10665.15,4068.75,4456.1
01/16/04,10600.51,1139.83,13167.76,10857.2,4111.64,4487.9
01/19/04,10600.51,1139.83,13253.31,11036.33,4139.92,4518.1
01/20/04,10528.66,1138.77,13570.43,11103.1,4106.41,4499.3
01/21/04,10623.62,1147.62,13750.58,11002.39,4138.04,4511.2
01/22/04,10623.18,1143.94,13750.58,11000.7,4139.86,4476.8
01/23/04,10568.29,1141.55,13750.58,11069.01,4151.83,4460.8
01/26/04,10702.51,1155.37,13727.27,10972.6,4128.68,4445.5
01/27/04,10609.92,1144.05,13761.88,10928.03,4134.42,4447
01/28/04,10468.37,1128.48,13431.78,10852.47,4150.24,4468.1
01/29/04,10510.29,1134.11,13334.01,10779.44,4095.71,4411.5
01/30/04,10488.07,1131.13,13289.37,10783.61,4058.6,4390.7
2/2/04,10499.18,1135.26,12999.98,10776.73,4071.6,4381.4
3/2/04,10505.18,1136.03,13090.01,10641.92,4057.51,4390.6
4/2/04,10470.74,1126.52,13086.73,10447.25,4028.37,4398.5
5/2/04,10495.55,1128.59,13030.94,10464.6,4014.79,4384.4
6/2/04,10593.03,1142.76,13309.6,10460.92,4044.99,4402.7
9/2/04,10579.03,1139.81,13576.68,10402.61,4098.97,4434.4
10/2/04,10613.85,1145.54,13515.66,10365.4,4110.8,4404.9
11/2/04,10737.7,1157.76,13524.76,10365.4,4122.16,4396
12/2/04,10694.07,1152.11,13625.13,10459.26,4121.65,4377.7
02/13/04,10627.85,1145.81,13739.8,10557.69,4057.05,4412
02/16/04,10627.85,1145.81,13831.53,10548.72,4070.46,4408.1
02/17/04,10714.88,1156.99,13815.44,10701.13,4095.86,4461.5
02/18/04,10671.99,1151.82,13928.38,10676.81,4095.34,4442.9
02/19/04,10664.73,1147.06,13867.22,10753.8,4141.53,4515.6
02/20/04,10619.03,1144.11,13868.37,10720.69,4073.35,4515
02/23/04,10609.62,1140.99,13765.07,10868.96,4068.71,4524.3
02/24/04,10566.37,1139.09,13756.41,10644.13,3991.42,4496.8
02/25/04,10601.62,1143.67,13599.47,10658.73,3995.34,4507.5
02/26/04,10580.14,1144.91,13674.64,10815.29,4007.81,4515.9
02/27/04,10583.92,1144.94,13907.03,11041.92,4018.16,4492.2
1/3/04,10678.14,1155.96,13918.65,11271.12,4054.43,4537
2/3/04,10591.48,1149.1,13731.35,11361.51,4100.34,4540.1
3/3/04,10593.11,1151.04,13454.09,11351.92,4071.7,4525.1
4/3/04,10588,1154.88,13451.56,11401.79,4133.78,4559.1
5/3/04,10595.55,1156.87,13454.76,11537.29,4126.14,4547.1
8/3/04,10529.48,1147.21,13573.54,11502.86,4145.99,4553.8
9/3/04,10456.96,1140.58,13397.25,11532.04,4087.55,4542
10/3/04,10296.89,1123.89,13214.2,11433.24,4044.7,4545.3
11/3/04,10128.38,1106.78,13024.06,11297.04,3904.95,4445.2
12/3/04,10240.08,1120.57,12932.23,11162.75,3915.38,4467.4
03/15/04,10102.89,1104.49,12919.41,11317.9,3810.76,4412.9
03/16/04,10184.67,1110.7,12932.62,11242.29,3822.37,4428.9
03/17/04,10300.3,1123.75,12975.72,11436.86,3896.79,4456.8
03/18/04,10295.78,1122.32,12816.19,11484.28,3827.43,4397.9
03/19/04,10186.6,1109.78,12790.58,11418.51,3819.15,4417.7
03/22/04,10064.75,1095.4,12550.91,11318.51,3729.23,4333.8
03/23/04,10063.64,1093.95,12588.36,11281.09,3728.82,4318.5
03/24/04,10048.23,1091.33,12678.13,11364.99,3726.07,4309.4
03/25/04,10218.82,1109.19,12520.21,11530.91,3811.92,4373.6
03/26/04,10212.97,1108.06,12483.24,11770.65,3822.33,4357.5
03/29/04,10329.63,1122.47,12427.34,11718.24,3881.25,4406.7
03/30/04,10381.7,1127,12641.39,11693.68,3874.04,4412.8
03/31/04,10357.7,1126.21,12681.67,11715.39,3856.7,4385.7
1/4/04,10373.33,1132.17,12676.25,11683.42,3924.85,4410.7
2/4/04,10470.59,1141.81,12731.76,11815.95,4007.6,4465.6
5/4/04,10558.37,1150.57,12731.76,11958.32,4048.6,4480.7
6/4/04,10570.81,1148.16,12886.97,12079.7,4022.81,4472.8
7/4/04,10480.15,1140.53,12920.05,12019.62,4001.16,4468.7
8/4/04,10442.03,1139.32,12909.37,12092.59,4013.53,4489.7
9/4/04,10442.03,1139.32,12909.37,11897.51,4013.53,4489.7
12/4/04,10515.56,1145.2,12909.37,12042.7,4013.53,4489.7
04/13/04,10381.28,1129.44,13031.81,12127.82,4071.42,4515.8
04/14/04,10377.95,1128.17,12669.86,12098.18,4012.77,4485.4
04/15/04,10397.46,1128.84,12479.26,11800.4,4004.61,4505.5
04/16/04,10451.97,1134.61,12458.38,11824.56,4033.98,4537.3
04/19/04,10437.85,1135.82,12450,11764.21,4025.07,4546.2
04/20/04,10314.5,1118.15,12394.37,11952.26,4061.13,4569
04/21/04,10317.27,1124.09,12227.3,11944.3,4026.15,4539.9
04/22/04,10461.2,1139.93,12167.7,11980.1,4059.15,4571.8
04/23/04,10472.84,1140.6,12383.94,12120.66,4103.62,4569.95
04/26/04,10444.73,1135.53,12132.68,12163.89,4125.83,4571.85
04/27/04,10478.16,1138.11,12154.91,12044.88,4134.1,4575.7
04/28/04,10342.6,1122.41,12165.31,12004.29,4065.74,4524.5
04/29/04,10272.27,1113.89,12005.58,12004.29,4008.91,4519.5
04/30/04,10225.57,1107.3,11942.96,11761.79,3985.21,4489.7
3/5/04,10314,1117.49,11950.62,11761.79,4007.65,4489.7
4/5/04,10317.2,1119.55,12098.3,11761.79,3990.75,4547.2
5/5/04,10310.95,1121.53,11950.46,11761.79,4022.1,4569.5
6/5/04,10241.26,1113.99,12010.31,11571.34,3909.46,4516.2
7/5/04,10117.34,1098.7,11910.76,11438.82,3895.64,4498.4
10/5/04,9990.02,1087.12,11485.5,10884.7,3784.61,4395.2
11/5/04,10019.47,1095.45,11508.09,10907.18,3849.84,4454.7
12/5/04,10045.16,1097.28,11528.18,11153.58,3776.24,4412.9
05/13/04,10010.74,1096.44,11396.94,10825.1,3824.93,4453.8
05/14/04,10012.87,1095.7,11276.86,10849.63,3803.1,4441.8
05/17/04,9906.91,1084.1,10967.65,10505.05,3754.37,4403
05/18/04,9968.51,1091.49,11072.39,10711.09,3789.24,4414.4
05/19/04,9937.71,1088.68,11469.41,10967.74,3872.26,4471.8
05/20/04,9937.64,1089.19,11339.62,10862.04,3839.32,4428.7
05/21/04,9966.74,1093.56,11576.01,11070.25,3831.84,4431.4
05/24/04,9958.43,1095.41,11662.97,11101.64,3867.84,4428.9
05/25/04,10117.62,1113.05,11692.56,10962.93,3828.07,4418
05/26/04,10109.89,1114.94,11692.56,11152.09,3867.52,4438.3
05/27/04,10205.2,1121.28,11983.9,11166.03,3913.33,4453.6
05/28/04,10188.45,1120.68,12116.87,11309.57,3902.72,4430.7
05/31/04,10188.45,1120.68,12198.24,11236.37,3921.41,4430.7
1/6/04,10202.65,1121.2,12105.55,11296.76,3864.18,4422.7
2/6/04,10262.97,1124.99,12201.75,11242.34,3888.31,4422.8
3/6/04,10195.91,1116.64,11929.93,11027.05,3917.08,4435.4
4/6/04,10242.82,1122.5,12022.64,11128.05,3961.93,4454.4
7/6/04,10391.08,1140.42,12326.85,11439.92,4017.81,4491.6
8/6/04,10432.52,1142.18,12344.16,11521.93,4018.95,4504.8
9/6/04,10368.44,1131.33,12339.94,11449.74,3997.76,4489.5
10/6/04,10410.1,1136.47,12422.87,11575.97,4021.64,4486.1
11/6/04,10410.1,1136.47,12396.39,11526.82,4014.56,4484
06/14/04,10334.73,1125.29,12076.57,11491.66,3948.65,4433.2
06/15/04,10380.43,1132.01,12050.69,11387.7,3987.3,4458.6
06/16/04,10379.58,1133.56,12161.78,11641.72,4003.24,4491.1
06/17/04,10377.52,1132.05,12082.86,11607.9,3985.46,4493.3
06/18/04,10416.41,1135.02,11855.55,11382.08,3999.79,4505.8
06/21/04,10371.47,1130.3,11845.59,11600.16,3989.31,4502.2
06/22/04,10395.07,1134.41,11845.59,11581.27,3928.39,4468.5
06/23/04,10479.57,1144.06,11849.77,11580.56,3945.1,4486.7
06/24/04,10443.81,1140.65,12163.68,11744.15,4007.05,4503.2
06/25/04,10371.84,1134.43,12185.52,11780.4,4013.35,4494.1
06/28/04,10357.09,1133.35,12194.6,11884.06,4069.35,4518.7
06/29/04,10413.43,1136.2,12116.3,11860.81,4069.73,4512.4
06/30/04,10435.48,1140.84,12285.75,11858.87,4052.73,4464.1
1/7/04,10334.16,1128.94,12285.75,11896.01,4035.02,4424.7
2/7/04,10282.83,1125.38,12220.13,11721.49,3998.77,4407.4
5/7/04,10282.83,1125.38,12252.11,11541.71,3995.73,4403.3
6/7/04,10219.34,1116.21,12284.08,11475.27,3944.88,4370.7
7/7/04,10240.29,1118.33,12320.26,11384.86,3930.58,4358.4
8/7/04,10171.56,1109.11,12119.75,11322.23,3934.48,4381.1
9/7/04,10213.22,1112.81,12202.26,11423.53,3924.49,4393.2
12/7/04,10238.22,1114.35,12191.01,11582.28,3893.24,4360
07/13/04,10247.59,1115.14,12078.33,11608.62,3903.88,4357.7
07/14/04,10208.8,1111.47,11932.83,11356.65,3898.84,4372.6
07/15/04,10163.16,1106.69,11939.41,11409.14,3847.19,4340.7
07/16/04,10139.78,1101.39,12059.2,11436,3845.93,4339.2
07/19/04,10094.06,1100.9,12166.95,11436,3812.63,4321.1
07/20/04,10149.07,1108.67,12123.63,11258.37,3837.6,4339.4
07/21/04,10046.13,1093.88,12395.11,11433.86,3877.48,4377.3
07/22/04,10050.33,1096.84,12320.21,11285.04,3801.05,4306.3
07/23/04,9962.22,1086.2,12352.99,11187.33,3797.33,4326.3
